7CEC79DB731A
Date,Time,Temperature,Humidity
17-5-18,0:0:57,24.07,50.07
17-5-18,0:1:57,24.06,50.14
17-5-18,0:2:57,24.05,50.13
17-5-18,0:3:57,24.03,50.21
17-5-18,0:5:57,24.06,50.22
17-5-18,0:6:57,24.09,50.23
17-5-18,0:8:57,24.14,50.17
17-5-18,0:9:57,24.11,50.32
17-5-18,0:10:57,24.09,50.35
17-5-18,0:11:57,24.07,50.42
17-5-18,0:12:57,24.06,50.34
17-5-18,0:13:57,24.14,50.06
17-5-18,0:14:57,24.05,50.29
17-5-18,0:15:57,24.02,50.38
17-5-18,0:16:57,24.09,50.24
17-5-18,0:17:57,24.10,50.20
17-5-18,0:18:57,24.11,50.23
17-5-18,0:19:57,24.12,50.25
17-5-18,0:20:57,24.07,50.30
17-5-18,0:21:57,24.13,50.26
17-5-18,0:22:57,24.17,50.24
17-5-18,0:23:57,24.15,50.26
17-5-18,0:24:57,24.11,50.29
17-5-18,0:25:57,24.08,50.25
17-5-18,0:26:57,24.09,50.25
17-5-18,0:27:57,23.96,50.55
17-5-18,0:28:57,23.95,50.59
17-5-18,0:29:57,23.89,50.71
17-5-18,0:31:57,23.94,50.62
17-5-18,0:32:57,23.90,50.73
17-5-18,0:33:57,23.88,50.77
17-5-18,0:34:57,23.96,50.60
17-5-18,0:35:57,23.99,50.53
17-5-18,0:36:57,24.02,50.44
17-5-18,0:37:57,24.01,50.45
17-5-18,0:38:57,23.97,50.57
17-5-18,0:39:57,24.02,50.39
17-5-18,0:40:57,24.05,50.37
17-5-18,0:41:57,24.05,50.35
17-5-18,0:42:57,24.10,50.28
17-5-18,0:43:57,24.02,50.53
17-5-18,0:44:57,24.12,50.25
17-5-18,0:45:57,23.93,50.60
17-5-18,0:46:57,23.98,50.47
17-5-18,0:47:57,23.95,50.57
17-5-18,0:48:57,23.96,50.52
17-5-18,0:49:57,24.03,50.37
17-5-18,0:50:57,23.92,50.63
17-5-18,0:51:57,24.05,50.33
17-5-18,0:52:57,24.04,50.35
17-5-18,0:53:57,24.07,50.32
17-5-18,0:54:57,24.09,50.24
17-5-18,0:55:57,24.13,50.19
17-5-18,0:56:57,24.13,50.22
17-5-18,0:57:57,24.03,50.41
17-5-18,0:58:57,24.03,50.29
17-5-18,0:59:57,24.06,50.18
17-5-18,1:0:57,23.95,50.36
17-5-18,1:1:57,23.94,50.39
17-5-18,1:2:57,24.01,50.22
17-5-18,1:3:57,24.01,50.21
17-5-18,1:4:57,24.14,49.88
17-5-18,1:5:57,24.15,49.90
17-5-18,1:6:57,24.10,ÍÎù08
17-5-18,1:7:57,24.16,49.95
17-5-18,1:8:57,24.16,49.84
17-5-18,1:9:57,23.99,50.21
17-5-18,1:10:57,23.97,50.27
17-5-18,1:11:57,24.01,50.14
17-5-18,1:12:57,24.13,49.90
17-5-18,1:13:57,24.13,49.86
17-5-18,1:14:57,24.18,49.79
17-5-18,1:15:57,24.10,49.91
17-5-18,1:16:57,24.08,49.89
17-5-18,1:17:57,24.13,49.94
17-5-18,1:18:57,24.17,49.84
17-5-18,1:19:57,24.14,49.98
17-5-18,1:20:57,24.22,49.80
17-5-18,1:21:57,24.22,49.83
17-5-18,1:22:57,24.22,49.69
17-5-18,1:23:57,24.18,49.72
17-5-18,1:24:57,24.03,49.94
17-5-18,1:25:57,24.04,49.92
17-5-18,1:26:57,23.97,50.04
17-5-18,1:27:57,23.90,50.22
17-5-18,1:28:57,23.98,50.07
17-5-18,1:29:57,23.89,50.26
17-5-18,1:30:57,23.85,50.34
17-5-18,1:31:19,23.86,50.30
17-5-18,1:31:57,23.81,50.36
17-5-18,1:32:57,23.80,50.40
17-5-18,1:33:57,23.80,50.37
17-5-18,1:34:57,23.78,50.50
17-5-18,1:35:57,23.82,50.37
17-5-18,1:36:57,23.93,50.07
17-5-18,1:37:57,23.98,49.99
17-5-18,1:38:57,24.03,49.81
17-5-18,1:39:57,24.09,49.77
17-5-18,1:40:57,24.11,49.75
17-5-18,1:41:57,24.10,49.81
17-5-18,1:42:57,24.20,49.65
17-5-18,1:43:57,24.17,49.64
17-5-18,1:44:57,24.09,49.76
17-5-18,1:45:57,24.01,49.85
17-5-18,1:46:57,23.94,50.00
17-5-18,1:47:57,23.92,5.08
17-5-18,1:48:57,23.92,50.11
