74DAEAB15FB6
Date,Time,Temperature,Humidity
17-5-14,0:0:12,-1.00,-1.00
17-5-14,0:1:12,-1.00,-1.00
17-5-14,0:2:12,-1.00,-1.00
17-5-14,0:3:12,-1.00,-1.00
17-5-14,0:4:12,-1.00,-1.00
17-5-14,0:5:13,-1.00,-1.00
17-5-14,0:6:12,-1.00,-1.00
17-5-14,0:7:12,-1.00,-1.00
17-5-14,0:8:12,-1.00,-1.00
17-5-14,0:9:12,-1.00,-1.00
17-5-14,0:10:12,-1.00,-1.00
17-5-14,0:11:12,-1.00,-1.00
17-5-14,0:12:12,-1.00,-1.00
17-5-14,0:13:12,-1.00,-1.00
17-5-14,0:14:12,-1.00,-1.00
17-5-14,0:15:12,-1.00,-1.00
17-5-14,0:16:12,-1.00,-1.00
17-5-14,0:17:12,-1.00,-1.00
17-5-14,0:18:12,-1.00,-1.00
17-5-14,0:19:12,-1.00,-1.00
17-5-14,0:20:12,-1.00,-1.00
17-5-14,0:21:12,-1.00,-1.00
17-5-14,0:22:12,-1.00,-1.00
17-5-14,0:23:12,-1.00,-1.00
17-5-14,0:24:12,-1.00,-1.00
17-5-14,0:25:12,-1.00,-1.00
17-5-14,0:26:12,-1.00,-1.00
17-5-14,0:27:12,-1.00,-1.00
17-5-14,0:28:12,-1.00,-1.00
17-5-14,0:29:12,-1.00,-1.00
17-5-14,0:30:12,-1.00,-1.00
17-5-14,0:31:12,-1.00,-1.00
17-5-14,0:32:12,-1.00,-1.00
17-5-14,0:33:12,-1.00,-1.00
17-5-14,0:34:12,-1.00,-1.00
17-5-14,0:35:12,-1.00,-1.00
17-5-14,0:36:12,-1.00,-1.00
17-5-14,0:37:12,-1.00,-1.00
17-5-14,0:38:12,-1.00,-1.00
17-5-14,0:39:12,-1.00,-1.00
17-5-14,0:40:12,-1.00,-1.00
17-5-14,0:41:12,-1.00,-1.00
17-5-14,0:42:12,-1.00,-1.00
17-5-14,0:43:12,-1.00,-1.00
17-5-14,0:44:12,-1.00,-1.00
17-5-14,0:45:12,-1.00,-1.00
17-5-14,0:46:13,-1.00,-1.00
17-5-14,0:47:12,-1.00,-1.00
