7CEC79DB731A
Date,Time,Temperature,Humidity
17-5-11,11:52:22,24.16,46.68
17-5-11,11:53:1,24.14,46.66
17-5-11,11:54:1,24.20,46.54
17-5-11,11:55:1,24.28,46.74
17-5-11,11:56:1,24.16,46.72
17-5-11,11:57:1,24.20,46.55
17-5-11,11:58:1,24.12,46.92
17-5-11,11:59:1,24.20,46.66
17-5-11,12:0:1,24.22,46.59
17-5-11,12:1:1,24.35,46.48
17-5-11,12:2:1,24.11,46.74
17-5-11,12:3:1,24.10,46/85
17-5-11,12:4:1,24.04,46.85
17-5-11,12:5:1,23.97,46.97
17-5-11,12:6:1,23.99,47.02
17-5-11,12:7:1,23.90,47.07
17-5-11,12:8:1,23.87,47.13
17-5-11,12:9:1,23.86,47.14
17-5-11,12:10:1,23.83,47.15
17-5-11,12:11:1,23.79,47.27
17-5-11,12:12:1,23.75,47.45
17-5-11,12:13:1,23.82,47.26
17-5-11,12:14:1,23.73,47.41
17-5-11,12:15:1,23.73,47.45
17-5-11,12:16:1,23.74,47.42
17-5-11,12:17:1,23.70,47.53
17-5-11,12:18:1,23.78,47.36
17-5-11,12:19:1,23.84,47.44
17-5-11,12:20:1,23.87,47.35
17-5-11,12:21:1,23.95,47.64
17-5-11,12:22:1,23.95,47.19
17-5-11,12:24:1,23.96,47.08
17-5-11,12:25:1,23.93,46.90
17-5-11,12:26:1,23.97,46.83
17-5-11,12:27:1,23.95,46.82
17-5-11,12:28:1,23.92,46.93
17-5-11,12:29:1,23.84,46.98
17-5-11,12:30:1,23.82,46.97
17-5-11,12:31:1,23.83,46.97
17-5-11,12:32:1,23.80,47.00
17-5-11,12:33:1,23.76,47.07
17-5-11,12:34:1,13.69,47.21
17-5-11,12:35:1,23.67,47.21
17-5-11,12:36:1,23.68,47.18
17-5-11,12:37:1,23.64,47.28
17-5-11,12:38:1,23.66,47.19
17-5-11,12:39:1,23.68,47.15
17-5-11,12:40:1,23.62,47.26
17-5-11,12:41:1,23.65,47.20
17-5-11,12:42:1,23.68,47.17
17-5-11,12:43:1,23.65,47.21
17-5-11,12:44:1,23.69,47.10
17-5-11,12:45:1,23.68,47.06
17-5-11,12:46:1,23.69,47.08
17-5-11,12:47:1,23.66,47.11
17-5-11,12:49:1,23.69,47.05
17-5-11,12:50:1,23.65,47.13
17-5-11,12:51:1,23.65,47.14
17-5-11,12:52:1,23.66,47.16
17-5-11,12:53:1,23.66,47.13
17-5-11,12:54:1,23.63,47.20
17-5-11,12:55:1,23.64,47.20
17-5-11,12:56:1,23.62,47.19
17-5-11,12:57:1,23.64,47.16
17-5-11,12:58:1,23.61,47.22
17-5-11,12:59:1,23.65,47.16
17-5-11,13:0:1,23.64,47.10
17-5-11,13:1:1,23.61,47.17
17-5-11,13:2:1,23.59,47.25
17-5-11,13:2:25,23.55,47.30
17-5-11,13:3:1,23.52,47.38
17-5-11,13:4:1,23.55,47.34
17-5-11,13:5:1,23.52,47.32
17-5-11,13:6:1,23.58,47.27
17-5-11,13:7:1,23.50,47.36
17-5-11,13:8:1,23.51,47.36
17-5-11,13:9:1,23.50,47.34
17-5-11,13:10:1,23.45,47.41
17-5-11,13:11:1,23.49,47.36
17-5-11,13:13:1,23.46,47.40
17-5-11,13:14:1,23.50,47.28
17-5-11,13:15:1,23.45,47.36
17-5-11,13:16:1,23.46,47.39
17-5-11,13:17:1,23.40,47.49
17-5-11,13:18:1,23.41,47.47
17-5-11,13:19:1,23.46,47.42
17-5-11,13:20:1,23.44,47.41
17-5-11,13:21:1,23.49,47.36
17-5-11,13:22:1,23.50,47.30
17-5-11,13:23:1,23.47,47.36
17-5-11,13:23:12,22.40,31.90
17-5-11,13:24:1,23.42,47.45
17-5-11,13:25:1,23.48,47.35
17-5-11,13:26:1,23.48,47.37
17-5-11,13:26:12,31.90,74DAEAB15FB6
17-5-11,13:27:1,23.54,47.25
17-5-11,13:28:1,23.58,47.14
17-5-11,13:29:1,23.56,47.17
17-5-11,13:30:1,23.55,47.16
17-5-11,13:31:1,23.58,47.13
17-5-11,13:32:1,23.51,47.27
17-5-11,13:33:1,23.51,47.26
17-5-11,13:34:1,23.53,47.23
17-5-11,13:35:1,23.56,47.15
17-5-11,13:36:1,23.55,47.18
17-5-11,13:37:1,23.52,47.25
17-5-11,13:38:1,23.51,47.29
17-5-11,13:39:1,23.59,47.11
17-5-11,13:40:1,23.55,47.20
17-5-11,13:43:1,23.56,47.17
17-5-11,13:44:1,23.61,47.08
17-5-11,13:45:1,23.60,47.08
17-5-11,13:46:1,23.58,47.14
17-5-11,13:47:1,23.62,47.03
17-5-11,13:48:1,23.63,47.03
17-5-11,13:49:1,23.64,47.01
17-5-11,13:50:1,23.66,46.94
17-5-11,13:51:1,23.66,46.94
17-5-11,13:52:1,23.57,47.11
17-5-11,13:53:1,23.60,47.08
17-5-11,13:54:1,23.60,47.06
17-5-11,13:55:1,23.64,46.95
17-5-11,13:56:1,23.55,47.04
17-5-11,13:57:1,23.56,47.14
17-5-11,13:58:1,23.58,47.10
17-5-11,13:59:1,23.60,47.06
17-5-11,14:0:1,23.56,47.12
17-5-11,14:1:1,23.59,47.05
17-5-11,14:2:1,23.56,47.14
17-5-11,14:3:1,23.56,47.11
17-5-11,14:4:1,23.60,47.05
17-5-11,14:5:1,23.54,47.19
17-5-11,14:6:1,23.49,47.26
17-5-11,14:7:1,23.50,47.29
17-5-11,14:8:1,23.49,47.29
17-5-11,14:9:1,23.51,47.24
17-5-11,14:10:1,23.48,47.28
17-5-11,14:11:1,23.41,47.42
17-5-11,14:12:1,23.35,47.58
17-5-11,14:13:1,23.38,47.50
17-5-11,14:14:1,23.38,47.54
17-5-11,14:15:1,23.35,47.58
17-5-11,14:16:1,23.35,47.56
17-5-11,14:17:1,23.49,47.26
17-5-11,14:18:1,23.41,47.39
17-5-11,14:19:1,23.46,47.34
17-5-11,14:20:1,23.39,47.41
17-5-11,14:21:1,23.37,47.48
17-5-11,14:22:1,23.41,47.42
17-5-11,14:23:1,23.38,47.42
17-5-11,14:24:1,23.37,47.52
17-5-11,14:25:1,23.43,47.40
17-5-11,14:26:1,23.41,47.41
17-5-11,14:27:1,23.46,47.32
17-5-11,14:28:1,23.44,47.30
17-5-11,14:29:1,23.48,47.26
17-5-11,14:30:1,23.43,47.34
17-5-11,14:31:1,23.47,47.25
17-5-11,14:32:1,23.53,47.14
17-5-11,14:33:1,23.51,47.14
17-5-11,14:34:1,23.62,46.94
17-5-11,14:35:1,23.52,47.12
17-5-11,14:36:1,23.55,47.07
17-5-11,14:37:1,23.56,47.05
17-5-11,14:38:1,13.58,47.01
17-5-11,14:39:1,23.60,46.97
17-5-11,14:40:1,23.61,46.94
17-5-11,14:41:1,23.58,47.00
17-5-11,14:42:1,23.56,47.03
17-5-11,14:43:1,23.52,47.14
17-5-11,14:44:1,23.49,47.18
17-5-11,14:45:1,23.47,47.26
17-5-11,14:46:1,23.40,47.39
17-5-11,14:47:1,23.42,47.43
17-5-11,14:48:1,23.45,47.34
17-5-11,14:49:1,23.45,47.32
17-5-11,14:50:1,23.44,47.38
17-5-11,14:51:1,23.43,47.36
17-5-11,14:52:1,23.39,47.44
17-5-11,14:54:1,23.39,47.45
17-5-11,14:55:1,23.34,47.55
17-5-11,14:56:1,23.32,47.66
17-5-11,14:57:1,23.26,47.74
17-5-11,14:58:1,23.35,47.5Í
17-5-11,14:59:1,23.36,47.53
17-5-11,15:0:1,23.36,47.49
17-5-11,15:1:1,23.45,47.31
17-5-11,15:2:1,23.46,47.33
17-5-11,15:3:1,23.49,47.21
17-5-11,15:5:1,23.51,47.18
17-5-11,15:6:1,23.51,47.16
17-5-11,15:7:1,23.53,47.10
17-5-11,15:8:1,23.55,47.11
17-5-11,15:9:1,23.51,47.12
17-5-11,15:10:1,23.53,47.10
17-5-11,15:11:1,23.57,47.03
17-5-11,15:12:1,23.58,47.00
17-5-11,15:13:1,23.56,47.02
17-5-11,15:14:1,23.54,47.10
17-5-11,15:15:1,23.52,47.13
17-5-11,15:16:1,23.52,47.13
17-5-11,15:17:1,23.49,47.15
17-5-11,15:18:1,23.52,47.12
17-5-11,15:19:1,23.56,47.03
17-5-11,15:20:1,23.55,47.04
17-5-11,15:21:1,23.55,47.01
17-5-11,15:22:1,23.54,47.05
17-5-11,15:23:1,23.55,47.03
17-5-11,15:25:1,23.57,46.99
17-5-11,15:26:1,23.55,47.00
17-5-11,15:27:1,23.56,46.98
17-5-11,15:28:1,23.56,46.98
17-5-11,15:29:1,23.54,46.98
17-5-11,15:30:1,23.57,46.93
17-5-11,15:33:1,23.51,47.09
17-5-11,15:34:1,23.49,47.11
17-5-11,15:35:1,23.45,47.20
17-5-11,15:36:1,23.50,47.09
17-5-11,15:37:1,23.44,47.20
17-5-11,15:38:1,23.47,47.13
17-5-11,15:39:1,23.45,47.16
17-5-11,15:40:1,23.47,47.08
17-5-11,15:41:1,23.45,47.17
17-5-11,15:42:1,23.47,47.14
17-5-11,15:43:1,23.45,47.10
17-5-11,15:44:1,23.46,47.06
17-5-11,15:45:2,23.42,47.14
17-5-11,15:46:1,23.38,47.22
17-5-11,15:47:1,23.37,47.25
17-5-11,15:48:1,23.38,47/22
17-5-11,15:49:1,23.36,47.26
17-5-11,15:50:1,23.37,47.16
17-5-11,15:51:1,23.38,47.14
17-5-11,15:52:1,-1.00,-1.00
17-5-11,15:53:1,-1.00,-1.00
17-5-11,15:54:1,-1.00,-1.00
17-5-11,15:55:1,-1.00,-1.00
17-5-11,15:56:1,-1.00,-1.00
17-5-11,15:57:1,-1.00,-1.00
17-5-11,15:58:1,-1.00,-1.00
17-5-11,15:59:1,-1.00,-1.00
17-5-11,16:0:1,-1.00,-1.00
17-5-11,16:1:1,-1.00,-1.00
17-5-11,16:2:1,-1.00,-1.00
17-5-11,16:3:1,-1.00,-1.00
17-5-11,16:4:1,-1.00,-1.00
17-5-11,16:5:1,-1.00,-1.00
17-5-11,16:6:1,-1.00,-1.00
17-5-11,16:7:1,-1.00,-1.00
17-5-11,16:8:1,-1.00,-1.00
17-5-11,16:9:1,-1.00,-1.00
17-5-11,16:10:1,-1.00,-1.00
17-5-11,16:11:1,-1.00,-1.00
17-5-11,16:12:1,-1.00,-1.00
17-5-11,16:13:1,-1.00,-1.00
17-5-11,16:14:1,-1.00,-1.00
17-5-11,16:15:1,-1.00,-1.00
17-5-11,16:16:1,-1.00,-1.00
17-5-11,16:17:1,-1.00,-1.00
17-5-11,16:18:1,-1.00,-1.00
17-5-11,16:19:1,-1.00,-1.00
17-5-11,16:20:1,-1.00,-1.00
17-5-11,16:21:1,-1.00,-1.00
17-5-11,16:22:1,-1.00,-1.00
17-5-11,16:23:1,-1.00,-1.00
17-5-11,16:24:1,-1.00,-1.00
17-5-11,16:25:1,-1.00,-1.00
17-5-11,16:26:1,-1.00,-1.00
17-5-11,16:28:1,-1.00,-1.00
17-5-11,16:29:1,-1.00,-1.00
17-5-11,16:30:1,-1.00,-1.00
17-5-11,16:31:1,-1.00,-1.00
17-5-11,16:32:1,-1.00,-1.00
17-5-11,16:33:1,-1.00,-1.00
17-5-11,16:34:1,-1.00,-1.00
17-5-11,16:35:1,-1.00,-1.00
17-5-11,16:36:1,-1.00,-1.00
17-5-11,16:37:1,-1.00,-1.00
17-5-11,16:38:1,-1.00,-1.00
17-5-11,16:39:1,-1.00,-1.00
17-5-11,16:40:1,-1.00,-1.00
17-5-11,16:41:1,-1.00,-1.00
17-5-11,16:42:1,-1.00,-1.00
17-5-11,16:43:1,-1.00,-1.00
17-5-11,16:44:1,-1.00,-1.00
17-5-11,16:45:1,-1.00,-1.00
17-5-11,16:46:1,-1.00,-1.00
17-5-11,16:47:1,-1.00,-1.00
17-5-11,16:48:1,-1.00,-1.00
17-5-11,16:49:1,-1.00,-1.00
17-5-11,16:50:1,-1.00,-1.00
17-5-11,16:51:1,-1.00,-1.00
17-5-11,16:52:1,-1.00,-1.00
17-5-11,16:54:1,-1.00,-1.00
17-5-11,16:55:1,-1.00,-1.00
17-5-11,16:56:1,-1.00,-1.00
17-5-11,16:57:1,-1.00,-1.00
17-5-11,16:58:1,-1.00,-1.00
17-5-11,16:59:1,-1.00,-1.00
17-5-11,17:0:1,-1.00,-1.00
17-5-11,17:1:1,-1.00,-1.00
17-5-11,17:2:1,-1.00,-1.00
17-5-11,17:3:1,-1.00,-1.00
17-5-11,17:4:1,-1.00,-1.00
17-5-11,17:5:1,-1.00,-1.00
17-5-11,17:6:1,-1.00,-1.00
17-5-11,17:7:1,-1.00,-1.00
17-5-11,17:8:1,-1.00,-1.00
17-5-11,17:9:1,-1.00,-1.00
17-5-11,17:10:1,-1.00,-1.00
17-5-11,17:11:1,-1.00,-1.00
17-5-11,17:12:1,-1.00,-1.00
17-5-11,17:13:1,-1.00,-1.00
17-5-11,17:14:1,-1.00,-1.00
17-5-11,17:15:1,-1.00,-1.00
17-5-11,17:16:1,-1.00,-1.00
17-5-11,17:17:1,-1.00,-1.00
17-5-11,17:18:1,-1.00,-1/00
17-5-11,17:19:1,-1.00,-1.00
17-5-11,17:20:1,-1.00,-1.00
17-5-11,17:21:1,-1.00,-1.00
17-5-11,17:22:1,-1.00,-1.00
17-5-11,17:23:1,-1.00,-1.00
17-5-11,17:24:1,-1.00,-1.00
17-5-11,17:25:1,-1.00,-1.00
17-5-11,17:26:1,-1.00,-1.00
17-5-11,17:27:1,-1.00,-1.00
17-5-11,17:28:1,-1.00,-1.00
17-5-11,17:29:1,-1.00,-1.00
17-5-11,17:30:1,-1.00,-1.00
17-5-11,17:31:1,-1.00,-1.00
17-5-11,17:32:1,-1.00,-1.00
17-5-11,17:33:1,-1.00,-1.00
17-5-11,17:34:1,-1.00,-1.00
17-5-11,17:35:1,-1.00,-1.00
17-5-11,17:36:1,-1.00,-1.00
17-5-11,17:37:1,-1.00,-1.00
17-5-11,17:38:1,-1.00,-1.00
17-5-11,17:39:1,-1.00,-1.00
17-5-11,17:40:1,-1.00,-1.00
17-5-11,17:41:1,-1.00,-1.00
17-5-11,17:42:1,-1.00,-1.00
17-5-11,17:43:1,-1.00,-1.00
17-5-11,17:44:1,-1.00,-1.00
17-5-11,17:45:1,-1.00,-1.00
17-5-11,17:46:1,-1.00,-1.00
17-5-11,17:47:1,-1.00,-1.00
17-5-11,17:48:1,-1.00,-1.00
17-5-11,17:49:1,-1.00,-1.00
17-5-11,17:50:1,-1.00,-1.00
17-5-11,17:51:1,-1.00,-1.00
17-5-11,17:52:1,-1.00,-1.00
17-5-11,17:53:1,-1.00,-1.00
17-5-11,17:54:1,-1.00,-1.00
17-5-11,17:55:1,-1.00,-1.00
17-5-11,17:56:1,-1.00,-1.00
17-5-11,17:57:1,-1.00,-1.00
17-5-11,17:58:1,-1.00,-1.00
17-5-11,17:59:1,-1.00,-1.00
17-5-11,18:0:1,-1.00,-1.00
17-5-11,18:1:1,-1.00,-1.00
17-5-11,18:2:1,-1.00,-1.00
17-5-11,18:3:1,-1.00,-1.00
17-5-11,18:4:1,-1.00,-1.00
17-5-11,18:5:1,-1.00,-1.00
17-5-11,18:6:1,-1.00,-1.00
17-5-11,18:7:1,-1.00,-1.00
17-5-11,18:8:1,-1.00-1.00,7CEC79DB731A
17-5-11,18:9:1,-1.00,-1.00
17-5-11,18:10:1,-1.00,-1.00
17-5-11,18:11:1,-1.00,-1.00
17-5-11,18:12:1,-1.00,-1.00
17-5-11,18:13:1,-1.00,-1.00
17-5-11,18:14:1,-1.00,-1.00
17-5-11,18:15:1,-1.00,-1.00
17-5-11,18:16:1,-1.00,-1.00
17-5-11,18:17:1,-1.00,-1.00
17-5-11,18:18:1,-1.00,-1.00
17-5-11,18:19:1,-1.00,-1.00
17-5-11,18:20:1,-1.00,-1.00
17-5-11,18:21:1,-1.00,-1.00
17-5-11,18:22:1,-1.00,-1.00
17-5-11,18:23:1,-1.00,-1.00
17-5-11,18:24:1,-1.00,-1.00
17-5-11,18:25:1,-1.00,-1.00
17-5-11,18:26:1,-1.00,-1.00
17-5-11,18:27:1,-1.00,-1.00
17-5-11,18:28:1,-1.00,-1.00
17-5-11,18:29:1,-1.00,-1.00
17-5-11,18:30:1,-1.00,-1.00
17-5-11,18:31:1,-1.00,-1.00
17-5-11,18:33:1,-1.00,-1.00
17-5-11,18:34:1,-1.00,-1.00
17-5-11,18:35:1,-1.00,-1.00
17-5-11,18:36:1,-1.00,-1.00
17-5-11,18:37:1,-1.00,-1.00
17-5-11,18:38:1,-1.00,-1.00
17-5-11,18:39:1,-1.00,-1.00
17-5-11,18:40:1,-1.00,-1.00
17-5-11,18:41:1,-1.00,-1.00
17-5-11,18:42:1,-1.00,-1.00
17-5-11,18:43:1,-1.00,-1.00
17-5-11,18:44:1,-1.00,-1.00
17-5-11,18:45:1,-1.00,-1.00
17-5-11,18:46:1,-1.00,-1.00
17-5-11,18:47:1,-1.00,-1.00
17-5-11,18:48:1,-1.00,-1.00
17-5-11,18:49:1,-1.00,-1.00
17-5-11,18:49:12,-1.00,-1.00
17-5-11,18:50:1,-1.00,-1.00
17-5-11,18:51:1,-1.00,-1.00
17-5-11,18:52:1,-1.00,-1.00
17-5-11,18:53:1,-1.00,-1.00
17-5-11,18:54:1,-1.00,-1.00
17-5-11,18:55:1,-1.00,-0.00
17-5-11,18:56:1,-1.00,-1.00
17-5-11,18:57:1,-1.00,-1.00
17-5-11,18:58:1,-1.00,-1.00
17-5-11,18:59:1,-1.00,-1.00
17-5-11,19:0:1,-1.00,-1.00
17-5-11,19:1:1,-1.00,-1.00
17-5-11,19:2:1,-1.00,-1.00
17-5-11,19:4:1,-1.00,-1.00
17-5-11,19:5:1,-1.00,-1.00
17-5-11,19:6:1,-1.00,-1.00
17-5-11,19:6:12,-1.00,-1.00
17-5-11,19:7:1,-1.00,-1.00
17-5-11,19:8:1,-1.00,-1.00
17-5-11,19:9:1,-1.00,-1.00
17-5-11,19:10:1,-1.00,-1.00
17-5-11,19:11:1,-1.00,-1.00
17-5-11,19:12:1,-1.00,-1.00
17-5-11,19:14:1,-1.00,-1.00
17-5-11,19:15:1,-1.00,-1.00
17-5-11,19:16:1,-1.00,-1.00
17-5-11,19:17:1,-1.00,-1.00
17-5-11,19:18:1,-1.00,-1.00
17-5-11,19:19:1,-1.00,-1.00
17-5-11,19:20:1,-1.00,-1.00
17-5-11,19:21:1,-1.00,-1.00
17-5-11,19:22:1,-1.00,-1.00
17-5-11,19:23:1,-1.00,-1.00
17-5-11,19:24:1,-1.00,-1.00
17-5-11,19:25:1,-1.00,-1.00
17-5-11,19:26:1,-1.00,-1.00
17-5-11,19:27:1,-1.00,-1.00
17-5-11,19:28:1,-1.00,-1.00
17-5-11,19:29:1,-1.00,-1.08
17-5-11,19:30:1,-1.00,-1.00
17-5-11,19:31:1,-1.00,-1.00
17-5-11,19:32:1,-1.00,-1.00
17-5-11,19:33:1,-1.00,-1.00
