7CEC79DB731A
Date,Time,Temperature,Humidity
17-5-14,0:0:1,-1.00,-1.00
17-5-14,0:1:1,-1.00,-1.00
17-5-14,0:2:1,-1.00,-1.00
17-5-14,0:3:1,-1.00,-1.00
17-5-14,0:4:1,-1.00,-1.00
17-5-14,0:5:1,-1.00,-1.00
17-5-14,0:6:1,-1.00,-1.00
17-5-14,0:7:1,-1.00,-1.00
17-5-14,0:8:1,-1.00,-1.00
17-5-14,0:9:1,-1.00,-1.00
17-5-14,0:10:1,-1.00,-1.00
17-5-14,0:11:1,-1.00,-1.00
17-5-14,0:12:1,-1.00,-1.00
17-5-14,0:13:1,-1.00,-1.00
17-5-14,0:14:1,-1.00,-1.00
17-5-14,0:15:1,-1.00,-1.00
17-5-14,0:16:1,-1.00,-1.00
17-5-14,0:17:1,-1.00,-1.00
17-5-14,0:18:1,-1.00,-1.00
17-5-14,0:19:1,-1.00,-1.00
17-5-14,0:20:1,-1.00,-1.00
17-5-14,0:21:1,-1.00,-1.00
17-5-14,0:22:1,-1.00,-1.00
17-5-14,0:23:1,-1.00,-1.00
17-5-14,0:24:1,-1.00,-1.00
17-5-14,0:25:1,-1.00,-1.00
17-5-14,0:26:1,-1.00,-1.00
17-5-14,0:27:1,-1.00,-1.00
17-5-14,0:28:1,-1.00,-1.00
17-5-14,0:29:1,-1.00,-1.00
17-5-14,0:30:1,-1.00,-1.00
17-5-14,0:31:1,-1.00,-1.00
17-5-14,0:32:1,-1.00,-1.00
17-5-14,0:33:1,-1.00,-1.00
17-5-14,0:34:1,-1.00,-1.00
17-5-14,0:35:1,-1.00,-1.00
17-5-14,0:36:1,-1.00,-1.00
17-5-14,0:38:1,-1.00,-1.00
17-5-14,0:39:1,-1.00,-1.00
17-5-14,0:40:1,-1.00,-Ì.00
17-5-14,0:41:1,-1.00,-1.00
17-5-14,0:42:1,-1.00,-1.00
17-5-14,0:43:1,-1.00,-1.00
17-5-14,0:44:1,-1.00,-1.00
17-5-14,0:45:1,-1.00,-1.00
17-5-14,0:46:1,-1.00,-1.00
17-5-14,0:47:1,-1.00,-1.00
17-5-14,0:48:1,-1.00,-1.00
17-5-14,0:49:1,-1.00,-1.00
17-5-14,0:50:1,-1.00,-1.00
17-5-14,0:51:1,-1.00,-1.00
17-5-14,0:52:1,-1.00,-1.00
17-5-14,0:53:1,-1.00,-1.00
17-5-14,0:54:1,-1.00,-1.00
17-5-14,0:55:1,-1.00,-1.00
17-5-14,0:56:1,-1.00,-1.00
17-5-14,0:57:1,-1.00,-1.00
17-5-14,0:58:1,,1.00,-1.00
17-5-14,0:59:1,-1.00,-1.00
17-5-14,1:0:1,-1.00,-1.00
17-5-14,1:1:1,-1.00,-1.00
17-5-14,1:2:1,-1.00,-1.00
17-5-14,1:3:1,-1.00,-1.00
17-5-14,1:4:1,-1.00,-1.00
17-5-14,1:5:1,-1.00,-1.00
17-5-14,1:6:1,-1.00,-1.00
17-5-14,1:7:1,-1.00,-1.00
17-5-14,1:8:1,-1.00,-1.00
17-5-14,1:9:1,-1.00,-1.00
17-5-14,1:10:1,-1.00,-1.00
17-5-14,1:11:1,Ë1.00,-1.00
17-5-14,1:12:1,-1.00,-1.00
17-5-14,1:13:1,-1.00,-1.00
