7CEC79DB731A
Date,Time,Temperature,Humidity
17-5-13,0:0:1,-1.00,-1.00
17-5-13,0:1:1,-1.00,-1.00
17-5-13,0:2:1,-1.00,-1.00
17-5-13,0:3:1,-1.00,-1.00
17-5-13,0:4:1,-1.00,-1.00
17-5-13,0:5:1,-1.00,-1.00
17-5-13,0:6:1,-1.00,-1.00
17-5-13,0:7:1,-1.00,-1.00
17-5-13,0:8:1,-1.00,-1.00
17-5-13,0:9:1,-1.00,-1.00
17-5-13,0:11:1,-1.00,-1.00
17-5-13,0:12:1,-1.00,-1.00
17-5-13,0:13:1,-1.00,-1.00
17-5-13,0:14:1,-1.00,-1.00
17-5-13,0:15:1,-1.00,-1.00
17-5-13,0:16:1,-1.00,-1.00
17-5-13,0:17:1,-1.00,-1.00
17-5-13,0:18:1,-1.00,-1.00
17-5-13,0:19:1,-1.00,-1.00
17-5-13,0:20:1,-1.00,-1.00
17-5-13,0:21:1,-1.00,-1.00
17-5-13,0:22:1,-1.00,-1.00
17-5-13,0:23:1,-1.00,-1.00
17-5-13,0:24:1,-1.00,-1.00
17-5-13,0:25:1,-1.00,-1.00
17-5-13,0:26:1,-1.00,-1.00
17-5-13,0:27:1,-1.00,-1.00
17-5-13,0:28:1,-1.00,-1.00
17-5-13,0:29:1,-1700,-1.00
17-5-13,0:30:1,-1.00,-1.00
17-5-13,0:31:1,-1.00,-1.00
17-5-13,0:32:1,-1.00,-1.00
17-5-13,0:33:1,-1.00,-1.00
17-5-13,0:33:12,-1.00,74DAEAB15FB6
17-5-13,0:34:1,-1.00,-1.00
17-5-13,0:35:1,-1.00,-1.00
17-5-13,0:36:1,-1.00,-1.00
17-5-13,0:37:1,-1.0,-1.00
17-5-13,0:38:1,-1.00,-1.00
17-5-13,0:39:1,-1.00,-1.00
17-5-13,0:40:1,-1.00,-1.00
17-5-13,0:41:1,-1.00,-1.00
17-5-13,0:42:1,-1.00,-1.00
17-5-13,0:43:1,-1.00,-1.00
17-5-13,0:44:1,-1.00,-1.00
17-5-13,0:45:1,-1.00,-1.00
17-5-13,0:46:1,-1.00,-1.00
17-5-13,0:47:1,-1.00,-1.00
17-5-13,0:48:1,-1.00,-1.00
17-5-13,0:49:1,-1.00,-1.00
17-5-13,0:50:1,-1.00,-1.00
17-5-13,0:51:1,-1.00,-1.00
17-5-13,0:52:1,-1.00,-1.00
17-5-13,0:53:1,-1.00,-1.00
17-5-13,0:54:1,-1.00,-1.00
17-5-13,0:55:1,-1.00,-1.00
17-5-13,0:56:1,-1.00,-1.00
17-5-13,0:57:1,-1.00,-1.00
17-5-13,0:58:1,-1.00,-1.00
17-5-13,0:59:1,-1.00,-1.00
17-5-13,1:0:1,-1.00,-1.00
17-5-13,1:1:1,-1.00,-1.00
17-5-13,1:2:1,-1.00,-1.00
17-5-13,1:3:1,-1.00,-1.00
17-5-13,1:4:1,-1.00,-1.00
17-5-13,1:5:1,-1.00,-1.00
17-5-13,1:7:1,-1.00,-1.00
17-5-13,1:8:1,-Ì.00,-1.00
17-5-13,1:9:1,-1.00,-1.00
17-5-13,1:10:1,-1.00,-1.00
17-5-13,1:11:1,-1.00,-1.00
17-5-13,1:12:1,Ë1.00,-1.00
17-5-13,1:13:1,-1.00,-1.00
17-5-13,1:14:1,-1.00,-1.00
17-5-13,1:15:1,-1.00,-1.00
17-5-13,1:16:1,-1.00,-1.00
17-5-13,1:17:1,-1.00,-1.00
17-5-13,1:18:1,-1.00,-1.00
17-5-13,1:19:1,-1.00,-1.00
17-5-13,1:20:1,-1.00,-1.00
17-5-13,1:21:1,-1.00,-1.00
17-5-13,1:22:1,-1.00,-1.00
17-5-13,1:23:1,-1.00,-1.00
17-5-13,1:24:1,-1.00,-1.00
17-5-13,1:25:1,-1.00,-1.00
17-5-13,1:26:1,-1.00,-1.00
17-5-13,1:27:1,-1.00,-1.80
17-5-13,1:28:1,-1.00,-1.00
17-5-13,1:29:1,-1.00,-1.00
17-5-13,1:30:1,-1.00,-1.00
17-5-13,1:31:1,-1.00,-1.00
17-5-13,1:32:1,-1.00,-1.00
17-5-13,1:33:1,-1.00,-1.00
17-5-13,1:34:1,-1.00,-1.00
17-5-13,1:35:1,-1.00,-1.00
17-5-13,1:36:1,-1.00,-1.00
17-5-13,1:37:1,-1.00,-1.00
17-5-13,1:38:1,-1.00,-1.00
17-5-13,1:39:1,-1.00,-1.00
17-5-13,1:40:1,-1.00,-1.00
17-5-13,1:41:1,-1.00,-1.00
17-5-13,1:42:1,-1.00,-1.00
17-5-13,1:43:1,-1.00,-1.00
17-5-13,1:44:1,-1.00,-1.00
17-5-13,1:45:1,-1.00,-1.00
17-5-13,1:46:1,-1.00,-1.00
17-5-13,1:47:1,-1.00,-1.00
17-5-13,1:48:1,-1.00,-1.00
17-5-13,1:49:1,-1.00,-1.00
17-5-13,1:50:1,-1.00,-1.00
17-5-13,1:51:1,-1.00,-1.00
17-5-13,1:52:1,-1.00,-1.00
17-5-13,1:53:1,-1.00,-1.00
17-5-13,1:54:1,-1.00,-1.00
17-5-13,1:55:1,-1.00,-1.00
17-5-13,1:56:1,-1.00,-1.00
17-5-13,1:57:1,-1.00,-1.00
17-5-13,1:58:1,-1.00,-1.00
17-5-13,1:59:1,-1.00,-1.00
17-5-13,2:0:1,-1.00,-1.00
17-5-13,2:1:1,-1.00,-1.00
17-5-13,2:2:1,-1.00,-1.00
17-5-13,2:3:1,-1.00,-1.00
17-5-13,2:4:1,-1.00,-1.00
