74DAEAB15FB6
Date,Time,Temperature,Humidity
17-5-15,0:0:10,21.70,9.90
17-5-15,0:1:9,21.70,9.60
17-5-15,0:2:8,21.70,9.70
17-5-15,0:3:8,21.70,9.30
17-5-15,0:4:8,21.70,9.70
17-5-15,0:5:8,21.70,9'40
17-5-15,0:6:8,21.70,9.30
17-5-15,0:7:8,21.70,9.30
17-5-15,0:8:10,21.70,9.10
17-5-15,0:9:8,21.70,9.30
17-5-15,0:10:8,21.70,8.90
17-5-15,0:11:8,21.70,9.20
17-5-15,0:12:8,21.70,9.30
17-5-15,0:13:8,21.70,9.20
17-5-15,0:14:8,21.80,9.50
17-5-15,0:15:8,21.70,9.70
17-5-15,0:16:8,21.80,9.10
17-5-15,0:17:8,21.80,9.30
17-5-15,0:18:8,21.70,8.70
17-5-15,0:19:8,21.80,9.40
17-5-15,0:20:8,21.80,9.40
17-5-15,0:21:8,21.80,9.30
17-5-15,0:22:8,21.80,9.00
17-5-15,0:24:8,21.80,9.20
17-5-15,0:25:8,21.80,9.00
17-5-15,0:26:8,21.80,8.90
17-5-15,0:27:8,21.80,9.00
17-5-15,0:28:8,21.80,9.10
17-5-15,0:29:8,21.80,8.70
17-5-15,0:30:8,21.80,8.60
17-5-15,0:31:8,21.80,8.80
17-5-15,0:32:8,21.80,8.90
17-5-15,0:34:8,21.80,8.70
17-5-15,0:36:8,21.80,8.40
17-5-15,0:37:10,20.80,8.50
17-5-15,0:38:8,21.80,9.20
17-5-15,0:39:8,21.80,9.30
17-5-15,0:40:8,21.80,8.70
17-5-15,0:41:8,21.80,8.90
17-5-15,0:43:8,21.80,8.70
17-5-15,0:44:8,21.90,8.80
17-5-15,0:45:8,21.80,8.80
17-5-15,0:46:8,21.80,8.90
17-5-15,0:47:8,21.80,8.80
17-5-15,0:48:8,21.80,8.80
17-5-15,0:49:8,21.80,8.90
17-5-15,0:50:8,21.80,9.10
17-5-15,0:52:8,21.80,9.10
17-5-15,0:53:8,21.90,8.90
17-5-15,0:54:8,21.80,9.10
17-5-15,0:55:8,21.90,8.60
17-5-15,0:56:8,21.80,8.90
17-5-15,0:57:8,21.80,9.10
17-5-15,0:58:8,21.80,9.00
17-5-15,0:59:8,21.80,8.90
17-5-15,1:0:8,21.80,8.90
17-5-15,1:2:8,21.90,9.10
17-5-15,1:3:8,21.80,8.90
17-5-15,1:4:8,21.80,9.20
17-5-15,1:5:10,21.80,8.70
17-5-15,1:6:8,21.80,8.80
17-5-15,1:7:8,21.80,8.80
17-5-15,1:8:8,21.90,9.10
17-5-15,1:9:8,21.90,8.80
17-5-15,1:10:8,21.90,9.40
17-5-15,1:11:8,21.90,9.20
17-5-15,1:12:8,21.80,9.00
17-5-15,1:13:8,21.90,8.80
17-5-15,1:14:8,21.90,9.00
17-5-15,1:16:8,21.90,9.20
17-5-15,1:18:8,21.90,9.20
17-5-15,1:19:8,21.80,9.30
17-5-15,1:20:8,21.80,9.10
17-5-15,1:21:8,21.90,9.30
17-5-15,1:22:8,21.80,9.40
17-5-15,1:23:8,21.80,9.00
17-5-15,1:25:8,21.90,8.90
17-5-15,1:26:8,21.80,9.10
17-5-15,1:27:8,21.80,8.70
17-5-15,1:28:8,21.80,9.20
17-5-15,1:29:8,21.80,9.30
17-5-15,1:30:8,21.80,9.60
17-5-15,1:31:8,21.70,9.60
17-5-15,1:32:8,21.70,9.30
17-5-15,1:33:8,21.70,9.20
17-5-15,1:34:8,21.70,9.10
17-5-15,1:35:8,21.70,9.50
17-5-15,1:36:8,21.70,9.60
17-5-15,1:37:9,21.70,9.60
17-5-15,1:38:8,21.60,9.60
17-5-15,1:39:8,21.60,9.30
17-5-15,1:40:8,21.60,10.00
17-5-15,1:41:8,21.60,9.40
17-5-15,1:42:8,21.50,9.50
17-5-15,1:43:8,21.50,9.90
17-5-15,1:44:8,21.50,9.80
17-5-15,1:45:8,21.50,9.70
17-5-15,1:46:8,21.50,9.70
17-5-15,1:47:8,21.50,9.70
17-5-15,1:48:8,21.40,9.40
17-5-15,1:50:8,21.40,9.80
17-5-15,1:51:8,21.40,10.00
17-5-15,1:52:8,21.40,10.20
17-5-15,1:53:8,21.40,9.80
17-5-15,1:54:8,21.40,10.40
17-5-15,1:55:8,21.40,10.00
17-5-15,1:56:8,21.40,10.30
17-5-15,1:57:8,21.40,10.50
17-5-15,1:58:10,21.40,10.30
17-5-15,1:59:8,21.40,10.40
17-5-15,2:0:8,21.40,10.40
17-5-15,2:1:10,21.40,10.60
17-5-15,2:2:8,21.40,10.30
17-5-15,2:3:8,21.40,10.20
17-5-15,2:4:10,21.40,9.80
17-5-15,2:5:8,21.40,10.60
17-5-15,2:6:8,21.40,10.30
