7CEC79DB731A
Date,Time,Temperature,Humidity
17-5-12,0:0:1,-1.00,-1.00
17-5-12,0:1:1,-1.00,-1.00
17-5-12,0:2:2,-1.00,-1.00
17-5-12,0:3:1,-1.00,-1.00
17-5-12,0:4:1,-1.00,-1.00
17-5-12,0:5:1,-1.00,-1.00
17-5-12,0:6:1,-1.00,-1.00
17-5-12,0:7:1,-1.00,-1.00
17-5-12,0:8:1,-1.00,-1.00
17-5-12,0:9:1,-1.00,-1.00
17-5-12,0:10:1,-1.00,-1.00
17-5-12,0:11:1,-1.00,-1.00
17-5-12,0:13:1,-1.00,-1.00
17-5-12,0:14:1,-1.00,-1.00
17-5-12,0:15:1,-1.00,-1.00
17-5-12,0:16:1,-1.00,-1.00
17-5-12,0:17:1,-1.00,-1.00
17-5-12,0:18:1,-1.00,-1.00
17-5-12,0:19:1,-1.00,-1.00
17-5-12,0:20:1,-1.00,-1.00
17-5-12,0:21:1,-1.00,-1.00
17-5-12,0:22:1,-1.00,-1.00
17-5-12,0:23:1,-1.00,-1.00
17-5-12,0:24:1,-0.00,-1.00
17-5-12,0:25:1,-1.00,-1.00
17-5-12,0:26:1,-1.00,-1.00
17-5-12,0:27:1,-1.00,-1.00
17-5-12,0:28:1,-1.00,-1.00
17-5-12,0:29:1,-1.00,-1.00
17-5-12,0:30:1,-1.00,-1.00
17-5-12,0:31:1,-1.00,-1.00
17-5-12,0:32:1,-1.00,-1.00
17-5-12,0:33:1,-1.00,-1.00
17-5-12,0:35:1,-1.00,-1.00
17-5-12,0:36:1,-1.00,-1.00
17-5-12,0:37:1,-1.00,-1.00
17-5-12,0:38:1,-1.00,-100
17-5-12,0:39:1,-1.00,-1.00
17-5-12,0:40:1,-1.00,-1.00
17-5-12,0:41:1,-1.00,-1.00
17-5-12,0:42:1,-1.00,-1.00
17-5-12,0:43:1,-1.00,-1.00
17-5-12,0:44:1,-1.00,-1.00
17-5-12,0:45:1,-1.00,-1.00
17-5-12,0:46:1,-1.00,-1.00
17-5-12,0:47:1,-1.00,-1.00
17-5-12,0:48:1,-1.00,-1.00
17-5-12,0:49:1,-1.00,-1.00
17-5-12,0:50:1,-1.00,-1.00
17-5-12,0:51:1,-1.00,-1.00
17-5-12,0:52:1,-1.00,-1.00
17-5-12,0:53:1,-1.00,-1.00
17-5-12,0:54:1,-1.00,-1.00
17-5-12,0:55:1,-1.00,-1.00
17-5-12,0:56:1,-1.00,-1.00
17-5-12,0:57:1,-1.00,-1.00
17-5-12,0:58:1,-1.00,-1.00
17-5-12,0:59:1,-1.00,-1.00
17-5-12,1:0:1,-1.00,-1.00
17-5-12,1:1:1,-1.00,-1.00
17-5-12,1:2:1,-1.00,-1.00
17-5-12,1:3:1,-1.00,-1.00
17-5-12,1:4:1,-1.00,-1.00
17-5-12,1:5:1,-1.00,-1.00
17-5-12,1:6:1,-1.00,-1.00
17-5-12,1:7:1,-1.00,-1.00
17-5-12,1:8:1,-1.00,-Ì.00
17-5-12,1:9:1,-1.00,-1.00
17-5-12,1:10:1,-1.00,-1.00
17-5-12,1:11:1,-1.00,-1.00
17-5-12,1:12:1,-1.00,-1.00
17-5-12,1:13:1,-1.00,-1.00
17-5-12,1:14:1,-1.00,-1.00
17-5-12,1:15:1,-1.00,-1.00
17-5-12,1:16:1,-1.00,-1.00
17-5-12,1:17:1,-1.00,-1.00
17-5-12,1:18:1,-1.00,-1.00
17-5-12,1:20:1,-1.00,-1.00
17-5-12,1:21:1,-1.00,-1.00
17-5-12,1:22:1,-1.00,-1.00
17-5-12,1:23:1,-1.00,-1.00
