7CEC79DB731A
Date,Time,Temperature,Humidity
17-5-16,0:0:57,23.14,51.43
17-5-16,0:1:57,23.15,51.46
17-5-16,0:2:57,23.09,51.50
17-5-16,0:3:57,23.01,51.64
17-5-16,0:4:57,22.97,51.64
17-5-16,0:5:57,22.94,51.67
17-5-16,0:6:57,22.92,51.69
17-5-16,0:7:57,22.91,51.64
17-5-16,0:8:57,22.93,51.59
17-5-16,0:9:57,22.90,51.64
17-5-16,0:10:57,22.82,51.82
17-5-16,0:11:57,22.83,51.81
17-5-16,0:12:57,22.82,51.79
17-5-16,0:13:57,22.85,51.70
17-5-16,0:14:57,22.85,51.71
17-5-16,0:15:57,22.85,51/67
17-5-16,0:16:57,22.87,51.66
17-5-16,0:17:57,22.82,51.68
17-5-16,0:19:57,22.81,51.56
17-5-16,0:20:57,22.81,51.54
17-5-16,0:21:57,22.80,51.46
17-5-16,0:22:57,22.81,51.45
17-5-16,0:23:57,22.84,51.39
17-5-16,0:24:57,22.75,51.55
17-5-16,0:25:57,22.79,51.48
17-5-16,0:26:57,22.83,51.43
17-5-16,0:27:57,22.80,51.45
17-5-16,0:28:57,22.78,51.48
17-5-16,0:29:57,22.81,51.46
17-5-16,0:30:57,22.81,51.45
17-5-16,0:31:57,22.90,51.19
17-5-16,0:32:57,22.79,51.40
17-5-16,0:33:57,22.78,51.45
17-5-16,0:34:57,22.80,51.38
17-5-16,0:36:57,22.83,51.30
17-5-16,0:37:57,22.85,51.25
17-5-16,0:38:57,22.86,51.22
17-5-16,0:39:57,22.88,51.13
17-5-16,0:40:57,22.87,51.15
17-5-16,0:42:57,22.86,51.22
17-5-16,0:43:57,22.84,51.27
17-5-16,0:44:57,22.87,51.24
17-5-16,0:45:57,22.86,51.21
17-5-16,0:46:57,22.87,51.17
17-5-16,0:47:57,22.84,мл.22
17-5-16,0:48:57,22.88,51.14
17-5-16,0:49:57,22.92,51.07
17-5-16,0:50:57,22.94,51.03
17-5-16,0:51:57,22.96,51.02
17-5-16,0:52:57,22.92,51.07
17-5-16,0:53:57,22.95,51.05
17-5-16,0:54:57,22.90,51.19
17-5-16,0:55:57,22.97,51.08
17-5-16,0:56:57,23.00,51.08
17-5-16,0:57:57,22.95,51.16
17-5-16,0:58:57,33.00,51.11
17-5-16,0:59:57,23.04,51.04
17-5-16,1:1:57,23.06,51.03
17-5-16,1:2:57,23.06,51.05
17-5-16,1:3:57,23.04,51.05
17-5-16,1:4:57,23.05,50.95
17-5-16,1:5:57,23.03,51.02
17-5-16,1:6:57,23.09,50.87
17-5-16,1:7:57,23.06,50.93
17-5-16,1:8:57,23.08,50.90
17-5-16,1:9:57,23.07,50.90
17-5-16,1:10:57,23.06,50.95
17-5-16,1:11:57,23.11,50.84
17-5-16,1:12:57,23.10,50.90
17-5-16,1:13:57,23.07,50.93
17-5-16,1:14:57,23.13,50.83
17-5-16,1:15:57,23.10,50.92
17-5-16,1:16:57,23.13,50.86
17-5-16,1:17:57,23.14,50.79
17-5-16,1:18:57,23.11,50.86
17-5-16,1:19:57,23.14,50.83
17-5-16,1:20:57,23.09,50.92
17-5-16,1:21:57,23.17,50.81
17-5-16,1:22:57,23.13,50.93
17-5-16,1:23:57,23.13,50.92
17-5-16,1:24:57,23.16,50.92
17-5-16,1:25:57,23.15,51.31
17-5-16,1:26:57,23.22,50.82
17-5-16,1:27:57,23.20,50.87
17-5-16,1:28:57,23.16,50.98
17-5-16,1:29:57,23.17,50.88
17-5-16,1:30:57,23.16,50.91
17-5-16,1:31:57,23.16,50.92
17-5-16,1:32:57,23.16,50.н4
17-5-16,1:33:57,23.19,50.83
17-5-16,1:34:57,23.18,50.88
17-5-16,1:35:57,23.24,50.70
17-5-16,1:36:57,23.22,50.72
17-5-16,1:37:57,23.20,50.75
17-5-16,1:38:57,23.20,50.78
17-5-16,1:39:57,23.35,50.58
17-5-16,1:40:57,23.37,51.14
17-5-16,1:41:57,23.46,51.29
17-5-16,1:42:57,23.43,50.44
17-5-16,1:43:57,23.35,50.54
