74DAEAB15FB6
Date,Time,Temperature,Humidity
17-5-12,0:0:12,-1.00,-1.00
17-5-12,0:1:12,-1.00,-1.00
17-5-12,0:2:12,-1.00,-1.00
17-5-12,0:3:12,-1.00,-1.00
17-5-12,0:4:12,-1.00,-1.00
17-5-12,0:5:12,-1.00,-1.00
17-5-12,0:6:12,-1.00,-1.00
17-5-12,0:7:12,-1.00,-1.00
17-5-12,0:8:12,-1.00,-1.00
17-5-12,0:9:12,-1.00,-1.00
17-5-12,0:10:12,-1.00,-1.00
17-5-12,0:11:12,-1.00,-1.00
17-5-12,0:13:12,-1.00,-1.00
17-5-12,0:14:12,-1.00,-1.00
17-5-12,0:15:12,-1.00,-1.00
17-5-12,0:16:12,-1.00,-1.00
17-5-12,0:17:12,-1.00,-1.00
17-5-12,0:18:12,-1.00,-1.00
17-5-12,0:19:12,-1.00,-1.00
17-5-12,0:20:12,-1.00,-1.00
17-5-12,0:21:12,-1.00,-1.00
17-5-12,0:22:12,-1.00,-1.00
17-5-12,0:23:12,-1.00,-1.00
17-5-12,0:24:12,-1.00,-1.00
17-5-12,0:25:12,-1.00,-1.00
17-5-12,0:26:12,-1.00,-1.00
17-5-12,0:27:12,-1.00,-1.00
17-5-12,0:28:12,-1.00,-1.00
17-5-12,0:29:12,-1.00,-1.00
17-5-12,0:30:12,-1.00,-1.00
17-5-12,0:31:12,-1.00,-1.00
17-5-12,0:32:12,-1.00,-1.00
17-5-12,0:33:12,-1.00,-1.00
17-5-12,0:35:12,-1.00,-1.00
17-5-12,0:36:12,-1.00,-1.00
17-5-12,0:37:12,-1.00,-1/00
17-5-12,0:38:12,-1.00,-1.00
17-5-12,0:39:12,-1.00,-1.00
17-5-12,0:40:12,-1.00,-1.00
17-5-12,0:41:12,-1.00,-1.00
17-5-12,0:42:12,-1.00,-1.00
17-5-12,0:43:12,-1.00,-1.00
17-5-12,0:44:12,-1.00,-1.00
17-5-12,0:45:12,-1.00,-1.00
17-5-12,0:46:12,-1.00,-1.00
17-5-12,0:47:12,-1.00,-1.00
17-5-12,0:48:12,-1.00,-1.00
17-5-12,0:49:12,-1.00,-1.00
17-5-12,0:50:12,-1.00,-1.00
17-5-12,0:51:12,-1.00,-1.00
17-5-12,0:52:12,-1.00,-1.00
17-5-12,0:53:12,-1.00,-1.00
17-5-12,0:54:12,-1.00,-1.00
17-5-12,0:55:12,-1.00,-1.00
17-5-12,0:56:12,-1.00,-1.00
17-5-12,0:57:12,-1.00,-1.00
17-5-12,0:58:12,-1.00,-1.00
17-5-12,0:59:12,-1.00,-1.00
17-5-12,1:0:12,-1.00,-1.00
17-5-12,1:1:12,-1.00,-1.00
17-5-12,1:2:12,-1.00,-1.00
17-5-12,1:3:12,-1.00,-1.00
17-5-12,1:4:12,-1.00,-1.00
17-5-12,1:5:12,-1.00,-1.00
17-5-12,1:6:12,-1.00,-1.00
17-5-12,1:7:12,-1.00,-1.00
17-5-12,1:8:12,-1.00,-1.00
17-5-12,1:9:12,-1.00,-1.00
17-5-12,1:10:12,-1.00,-1.00
17-5-12,1:11:12,-1.00,-1.00
17-5-12,1:12:12,-1.00,-1.00
17-5-12,1:13:12,-1.00,-1.00
17-5-12,1:14:12,-1.00,-1.00
17-5-12,1:15:12,-1.00,-1.00
17-5-12,1:16:12,-1.00,-1.00
17-5-12,1:17:12,-1.00,-1.00
17-5-12,1:18:12,-1.00,-Ì.00
17-5-12,1:19:14,-1.00,-1.00
17-5-12,1:20:12,-1.00,-1.00
17-5-12,1:21:12,-1.00,-1.00
17-5-12,1:22:12,-1.00,-1.00
17-5-12,1:23:12,-1.00,-1.00
17-5-12,1:24:12,-1.00,-1.00
17-5-12,1:25:12,-1.00,-1.00
17-5-12,1:26:12,-1.00,-1.00
17-5-12,1:27:12,-1.00,-1.00
17-5-12,1:28:12,-1.00,-1.00
17-5-12,1:29:12,-1.00,-1.00
17-5-12,1:30:12,-1.00,-1.00
17-5-12,1:31:14,-1.00,-1.00
17-5-12,1:32:12,-1.00,-1.00
17-5-12,1:33:12,-1.00,-1.00
17-5-12,1:34:12,-1.00,-1.00
17-5-12,1:35:12,-1.00,-1.00
17-5-12,1:36:12,-1.00,-1.00
17-5-12,1:37:12,-1.00,-1.00
17-5-12,1:38:12,-1.00,-1.00
17-5-12,1:39:12,-1.00,-1.00
17-5-12,1:40:12,-1.00,-1.00
17-5-12,1:41:12,-1.00,-1.00
17-5-12,1:42:12,-1.00,-1.00
17-5-12,1:43:12,-1.00,-1.00
17-5-12,1:44:12,-1.00,-1.00
17-5-12,1:45:13,-1.00,-1.00
17-5-12,1:46:12,-1.00,-1.00
17-5-12,1:47:12,-1.00,-1.00
17-5-12,1:48:12,-1.00,-1.00
17-5-12,1:49:12,-1.00,-1.00
17-5-12,1:50:12,-1.00,-1.00
17-5-12,1:51:12,-1.00,-1.00
17-5-12,1:52:12,-1.00,-1.00
17-5-12,1:53:12,-1.00,-1.00
17-5-12,1:54:12,-1.00,-1.00
17-5-12,1:55:12,-1.00,-1.00
17-5-12,1:56:12,-1.00,-1.00
17-5-12,1:57:12,-1.00,-1.00
17-5-12,1:58:12,-1.00,-1.00
17-5-12,1:59:12,-1.00,-1.00
17-5-12,2:0:12,-1.00,-1.00
17-5-12,2:1:12,-1.00,-1.00
17-5-12,2:2:12,-1.00,-1.00
